№,Code,Browser,CLDR Short Name
1674,U+1F371,🍱,bento box
1675,U+1F358,🍘,rice cracker
1676,U+1F359,🍙,rice ball
1677,U+1F35A,🍚,cooked rice
1678,U+1F35B,🍛,curry rice
1679,U+1F35C,🍜,steaming bowl
1680,U+1F35D,🍝,spaghetti
1681,U+1F360,🍠,roasted sweet potato
1682,U+1F362,🍢,oden
1683,U+1F363,🍣,sushi
1684,U+1F364,🍤,fried shrimp
1685,U+1F365,🍥,fish cake with swirl
1686,U+1F361,🍡,dango
