№,Code,Browser,CLDR Short Name
1599,U+1F490,💐,bouquet
1600,U+1F338,🌸,cherry blossom
1601,U+1F4AE,💮,white flower
1602,U+1F3F5,🏵,rosette
1603,U+1F339,🌹,rose
1604,U+1F940,🥀,wilted flower
1605,U+1F33A,🌺,hibiscus
1606,U+1F33B,🌻,sunflower
1607,U+1F33C,🌼,blossom
1608,U+1F337,🌷,tulip
