№,Code,Browser,CLDR Short Name
85,U+1F608,😈,smiling face with horns
86,U+1F47F,👿,angry face with horns
87,U+1F479,👹,ogre
88,U+1F47A,👺,goblin
89,U+1F480,💀,skull
90,U+2620,☠,skull and crossbones
91,U+1F47B,👻,ghost
92,U+1F47D,👽,alien
93,U+1F47E,👾,alien monster
94,U+1F916,🤖,robot face
95,U+1F4A9,💩,pile of poo
